GABRA1,GABRA2,GABRA3,GABRA4,GABRA5,GABRB1,GABRB2,GABRB3,GABRG1,GABRG2,GABRG3,GABRD,GABRE,GAD1,GAD2,PVALB,SST,VIP,CCK,NPY,CALB1,CALB2,NOS1,RELN,ADRB2,LHX6,TAC1,TAC3,TAC4,SLC6A1,SLC6A13,SLC6A12,SLC32A1,GABBR1,GABBR2
0.3867703665488986,0.5264418564820722,0.5654337079638259,0.32708474709506935,0.6065213094694468,0.5794985002613248,0.5293321621951023,0.6021445494659511,0.5272963836403671,0.41152207698007554,0.3895472480088687,0.40428709616960506,0.31458771564400384,0.3271788081086014,0.38984959730541996,0.4620443468805229,0.3826182793323742,0.45404759234907227,0.31635875641475153,0.3764151750666978,0.553728200452241,0.5796162445634452,0.5914772611972511,0.5340764246662347,0.5190156011813036,0.29369769580734,0.5375012398047567,0.339904449450153,0.4967504436602761,0.305311611879908,0.3551318047491916,0.3887123347541774,0.2740648099130576,0.5026168145840365,0.4263186362678039
0.5957483555573324,0.4006827809414772,0.31625602797568536,0.5342271510640599,0.2780841962285366,0.3119706592296611,0.7338445209354197,0.43071829495350156,0.3498733709021758,0.5740340344584771,0.5698055512813399,0.6247970860334232,0.3138752211211419,0.5576366811705841,0.48343070893559376,0.7285055856158914,0.31348196262506883,0.5481816697903249,0.5158968304349577,0.36892723891977447,0.49085577029497945,0.43090918980940013,0.4204878231083205,0.5049457986130718,0.2990065214562119,0.41787324439181067,0.3214420760610794,0.49273800781571664,0.4314800058628127,0.48985800642749405,0.3973018129887734,0.4484311450303648,0.45861994597990763,0.3450561439772697,0.583677200548391
0.6478894259024064,0.3852398828946,0.218715213001232,0.5490190364953673,0.2486251679573065,0.24291854996340823,0.7210884382779748,0.3616901105109802,0.337502963496153,0.6003879914541193,0.5534772874471604,0.7077349132889842,0.3395906260386026,0.45172862186175583,0.5219481948378238,0.7769782999738055,0.26484543030909974,0.4806541240274593,0.4462856501372153,0.3272526754368008,0.47905854893189465,0.49229875214617796,0.4893764238363965,0.539702095420355,0.254230195660493,0.38698201818027544,0.24994662117090546,0.43959958467122145,0.5055781411513306,0.5151624985961701,0.4297554898961207,0.41797704141329706,0.4070338632196993,0.46688639641621554,0.530257952071989
0.7373868982174155,0.36071186138362266,0.21437694279236394,0.6313702064240234,0.23178585257154358,0.19556950507812498,0.764006652268962,0.4398845990017467,0.3685010352278206,0.7391186401411024,0.6285184188499331,0.7224927880472187,0.3419922127447713,0.6732640694378902,0.6046612985947928,0.8234940224751428,0.2859061321160996,0.48671177984379604,0.5180236485018282,0.34875990107740523,0.409935107783999,0.230139225913022,0.39968541041393724,0.31681435598883523,0.24730759988193224,0.603363672046966,0.3712302675947813,0.47365654770012633,0.33774816353679105,0.5254769122002949,0.4015271834551526,0.5190655106377078,0.5364537250288539,0.4217670788408464,0.568286304113362
0.7387361030251363,0.39947094497141256,0.14848919611248276,0.6242920726676598,0.16447495738860635,0.12382704330157043,0.7451564317055884,0.31924678389354366,0.27406777126139364,0.7198290101055571,0.7032035322527816,0.7116966984951824,0.28829390164492213,0.6109773025413895,0.6041438177904145,0.8390535262732657,0.2573019424776564,0.512938928588779,0.44826363988257095,0.27846226886033526,0.349741188501588,0.23733750162852055,0.432166900999108,0.32252697745776704,0.2436932205125982,0.5188757493956719,0.28114868343402255,0.4539821972553243,0.387795867519372,0.5591249768554578,0.4495399224724556,0.502213287828529,0.4950514229138737,0.2836768954892948,0.5449506859983162
0.6880349306634659,0.4193972805501593,0.2863804975577488,0.6167868434321425,0.31844460093496435,0.2507347599542648,0.7273183948952209,0.39754232892325553,0.290709433323961,0.6375750180653733,0.7127884634450221,0.6435287344149659,0.3097014719637518,0.5569744815168235,0.593978586703799,0.7579799476393904,0.37858221045864804,0.5488711754257896,0.48995736013913477,0.4290113019624973,0.34158615367681944,0.30088387119165166,0.4738935547622219,0.3893952622958576,0.2650694207109109,0.5147842038969032,0.3642765245448913,0.44603563302426413,0.4397952361418344,0.49838176295031067,0.5022985981969498,0.46363391454620473,0.46882367495793703,0.3542874191806043,0.5995832790362261
0.6411734083922681,0.4568288431567396,0.4171155367030178,0.6412451767262353,0.4003502895714683,0.3693334565583194,0.6457076988129782,0.4345658714682828,0.397406831865781,0.6974739330936337,0.5800415241646517,0.6109753021386988,0.5828252122527822,0.5459660903798609,0.4923418119031278,0.7573328766724925,0.3869564868854578,0.5465524950680872,0.7166887906833512,0.4896941116429634,0.3421903752209879,0.32238630702704774,0.46071362935567584,0.3587498397254112,0.40571518647474764,0.5514765034893694,0.4354955960388386,0.5199735483597816,0.5013695633969248,0.5306210093870096,0.5243608133378215,0.5191419313336721,0.5061120534498047,0.4115681857657889,0.5820314759540286
0.6825911636166224,0.404282835958263,0.325563546939876,0.6394941935920299,0.30364772399931267,0.3427076911383212,0.6527361901966995,0.4818193714060226,0.4150923131967647,0.7038641159596617,0.6190463825164964,0.7116840534413608,0.4862445071754299,0.667383090296483,0.5568269098361318,0.7924498380252134,0.4038759176839327,0.6022369249449525,0.656124626323965,0.37051570955723245,0.41479709228647826,0.355649819789395,0.4408447849572662,0.36804205535256435,0.36373611923917876,0.5587484447896044,0.39903214568556883,0.539015592171066,0.4580928500959406,0.5663409910589956,0.47895939023758,0.47245468366205456,0.5716337882532969,0.42475450859121483,0.6570548401012958
0.6262012970731793,0.4045850542103942,0.32078483601801117,0.5809501100154052,0.26562136421083676,0.2673326780578595,0.7710848623999597,0.4368805774341624,0.3585381494349253,0.6346771293368703,0.5980811432971637,0.6580770795855847,0.3576391424006053,0.681316121199504,0.5522555855578046,0.7790222677605332,0.3507772937653581,0.6338646800106377,0.5712300724262881,0.39691545359881464,0.41134169853210806,0.37792590522074265,0.45990725393596743,0.45137209452317695,0.2985788686609205,0.5284732864013916,0.43518230497680116,0.49307083029909826,0.4175480688908359,0.5053817457481161,0.48304851196289045,0.5197834253276941,0.48535084916544075,0.35971405111792026,0.652727362379084
0.5921560060782253,0.5285653454146934,0.44280827428821024,0.5552064624129913,0.5199886227947166,0.42183031155592793,0.6125723153824648,0.5558054246815946,0.4043202660731929,0.6333414768373639,0.5408535532533133,0.5963107675956071,0.587736446272133,0.5771894977568388,0.5157147331605154,0.6969066721169496,0.5134607475779687,0.636658705216567,0.6804563912147797,0.5974430399515532,0.45126217112239586,0.47210874562415195,0.45917245966026576,0.5142486421139975,0.4199045614331163,0.5478726562924517,0.4448195866333657,0.6034030972600717,0.3801141618097052,0.5493583370891572,0.46538760928736767,0.4496002425060169,0.5277049937009499,0.48446393812322236,0.56108948481061
0.47992481028810025,0.583616703723525,0.414799277077006,0.5783768867700863,0.5580550727068792,0.43040345493204996,0.4947674995798546,0.5774539300383418,0.4829351898123453,0.5156067552759397,0.558053410372156,0.5070609678527986,0.583997900342022,0.49500507834005,0.5972201529757922,0.5734972841166014,0.5003336978597598,0.4615504138634375,0.5532899295802342,0.6790472556591727,0.46907881074437435,0.3502880099985177,0.5818989664375078,0.4572246570569461,0.40493428621493543,0.5277559846881926,0.49842152034570897,0.49694145175525045,0.5196412538568358,0.5240646126599869,0.507270749078031,0.46690829040101495,0.5629930101677617,0.5102251658781484,0.4170628783667513
0.6465459167766987,0.4988161929548449,0.5357971426229607,0.5888236894010637,0.5542275952372178,0.48108038984523355,0.652169227174611,0.5617793364287907,0.3468257401717823,0.7029579769087929,0.5985736541469424,0.6124699238478531,0.5051012727401275,0.610475362405286,0.5177578820042262,0.737337992519279,0.5666750120736944,0.6130364073728195,0.667237387925765,0.6572063585921143,0.4392622873597772,0.4032208812518406,0.47936507515794013,0.4626929029615945,0.43850690461607766,0.5998125588512381,0.5530162566861464,0.5136317659359283,0.3848072551150925,0.47746185171940764,0.4861311440403903,0.4575062025266212,0.5234647765503181,0.5217626194036868,0.5933392909774793
0.6168722990242127,0.4047027498818045,0.4069618896780027,0.5575276253895197,0.4058484723045049,0.32419591043928575,0.6220396441809132,0.4138386940331646,0.36307449154397714,0.6267801628127656,0.5323147068381423,0.6051938642026321,0.35911030655136256,0.5597072838497432,0.5214060972165825,0.7840874036699494,0.48004349556352327,0.5132130410847883,0.6045784907075952,0.7331797364432978,0.315696626222787,0.28517683097868946,0.5045787268201257,0.3511564632735648,0.5400643254050993,0.6148276894192287,0.541639025598488,0.42386351446215703,0.41039299753846686,0.5613460118231783,0.5719826686840694,0.6203306903680595,0.49925772847470334,0.5027056726632599,0.5077163573060305
0.7286889281937717,0.3679157270143129,0.2807490841835755,0.6481295929647174,0.29487909513927973,0.2184876535178093,0.600649183598971,0.30871383022700954,0.31206566056069585,0.7238658171872636,0.5282850722726563,0.730609399216463,0.36123537085339147,0.5742006268451633,0.4899540678055849,0.8415581151871002,0.3873537829958494,0.46919904109786054,0.6159023084621474,0.5653921655085432,0.24681248813745207,0.25588025131740005,0.36140629239865235,0.3509620225716128,0.36873092080183917,0.6173507841290022,0.4484568382205592,0.4213210524441197,0.3904827084032698,0.7052761078174176,0.5287456302773426,0.645570957684698,0.5961139094455404,0.5087278435244122,0.5108394939339665
0.6476150019417493,0.3978003879130915,0.5095113855579082,0.6007253214147913,0.4213116665135561,0.37139379477328394,0.5412988700506789,0.39979244279091924,0.307555394746497,0.6673254863680748,0.4900721615271608,0.6540976877319823,0.2971132418375426,0.4986007113834799,0.46852724876240703,0.7669331565686984,0.45568229713018166,0.5054899631056511,0.6296470850289723,0.6024705412550848,0.26776166027482473,0.34337644392844374,0.3811162802105746,0.3830348596788136,0.4099323920732527,0.6076725694969636,0.5294204025514285,0.45876223603888056,0.4305016709641086,0.62037367898359,0.5300611989397637,0.6137817924674035,0.5650565599503946,0.5238113512440031,0.5104761283728908
0.5488907907304431,0.46011155930202513,0.46880105998618543,0.5682430332480909,0.4740343775938705,0.491649243765496,0.6000161536336108,0.5148238564960075,0.49603390050398266,0.6057600691783853,0.5290965104035071,0.5929146421680934,0.5439789668558375,0.4924555311276697,0.4611007191220407,0.6457674754468327,0.41051454249815117,0.5864985676109037,0.6380165264984584,0.4981176614875269,0.5359717128868491,0.541415697727064,0.42325629017209926,0.5542106480486159,0.4005482243168587,0.5104324004010374,0.40345742168675996,0.5945381370175421,0.43734287135159927,0.5278714890998258,0.4249763848206558,0.4922721309196732,0.43530125959574617,0.5422512071056088,0.5781566863201303
0.6521350198921569,0.426382444149964,0.39111042619438574,0.5846461881407858,0.4015728837649356,0.43017919651599396,0.6404937776890849,0.45869667665481434,0.5186958943434743,0.6560360996563953,0.4562397438956512,0.687745969256704,0.5298938409159369,0.5647205714800339,0.5139257914996477,0.709739730413238,0.402613668296526,0.5828734509338063,0.6497949680440113,0.6356153553097567,0.453321571180624,0.43297313600007065,0.4292004637209207,0.33771187698553884,0.5425020791565018,0.6399550585208776,0.5156598670212963,0.5252544629944917,0.46160359873055834,0.5704261080004625,0.561194558490834,0.6636967415009503,0.5116963222417966,0.541299780090726,0.5136759536800666
0.6373992239406624,0.4749947271219288,0.3503269687596744,0.6612789149355106,0.31845589208954134,0.38753034278329695,0.6866906879389186,0.463538163304865,0.4603603386213991,0.69834403501349,0.4876609853010447,0.6875574004563153,0.433831614112524,0.6249352273531631,0.5584415626829814,0.7675983520466901,0.37363919191102285,0.6438617905805161,0.657735770724101,0.44513352394438965,0.44862531481686374,0.42590604274314403,0.421536464230382,0.4623864744114992,0.4008329377425308,0.6168118531276262,0.46604723318369734,0.5133388513421463,0.36488018481061957,0.5592778823349206,0.5378217281742431,0.6082396445635954,0.5500481106988285,0.45932446409492433,0.5732323846004403
0.6526850435882997,0.430575293698392,0.3175140956545672,0.6807778482491553,0.31925465630918326,0.3482874664228581,0.6229247787218725,0.3392569434467243,0.4596565819276345,0.6309620388502754,0.3887605879142877,0.7149707483804134,0.40209766501400024,0.4234509548228038,0.5030708349157795,0.7489941782922271,0.4446560054792078,0.5382200988073437,0.6398576478137212,0.45379466233725607,0.41685950847389963,0.3810840340606474,0.3315215284401084,0.4484489148422253,0.28769193208018456,0.6241711585900946,0.44781117836877266,0.5759576040317105,0.4663770148155007,0.7407487376683404,0.4691205931333114,0.6619365681027031,0.6740983025216783,0.6795045251085077,0.5675668568819764
0.5810757549574382,0.46361196688152034,0.4295543702637745,0.5437195886665148,0.375032965804415,0.47837992246079103,0.6771812583591421,0.45360573216713934,0.44443032452144005,0.5961944777583265,0.5739379543424948,0.619281253018611,0.4164193317822544,0.5905830815915744,0.538135147148837,0.6978883564874913,0.4850118345270957,0.6544031747496315,0.6450549843640624,0.5993398910102333,0.4442738804803539,0.4334137079831086,0.45516623879217305,0.4483975455112859,0.3833413102831533,0.6256743644136041,0.5042960746977078,0.52658099297606,0.33119057860681755,0.5261646860559631,0.4964989897070389,0.5696953270216092,0.5160229786407058,0.4889250484611836,0.6062756822236965
0.6415726222692332,0.4927637015773103,0.4111932208512932,0.6361053787962195,0.3628178598182457,0.4514285837625233,0.5704413372914292,0.4474848150522131,0.4603666354253459,0.6764282816634241,0.4909226287088205,0.6772759601581058,0.4136590997149039,0.5437273888448052,0.48956423409974903,0.7341070677158305,0.3850806079565201,0.5806588029353834,0.657875865321497,0.47865040035672557,0.39741036010174385,0.4628731790185263,0.43534193528451887,0.4500489140109252,0.47876187350278404,0.5582341606191912,0.3982816008955623,0.539921050729447,0.3417790624294728,0.5546681635371549,0.5511768574171073,0.5917138105098115,0.5159533217237481,0.5265984148802606,0.5643868216062791
0.7167289800788834,0.3597863125602486,0.47305982960676013,0.6000631703720816,0.4645936362882992,0.4468371707495361,0.555418643744234,0.4830304213751019,0.37537011504480516,0.6662594568966774,0.5667257598985364,0.6689465464565051,0.3851537817249838,0.41276749036725374,0.4154023413833746,0.7613212619472356,0.5464312228968252,0.5306051684834665,0.735749171591807,0.6645274361533332,0.3869493463412142,0.28220215607281907,0.33805350627007363,0.49761134753993597,0.5181354030852149,0.6109316685384828,0.556057197403159,0.48443926557557804,0.47617537097591073,0.5411773236480197,0.6147981795705875,0.5999174840548676,0.5248272562073499,0.5329012326237617,0.5876233346164418
0.6628272922403246,0.4074891521624284,0.5845468889774409,0.5647384792367245,0.47667674375626085,0.4758004665927384,0.567587667748672,0.45025059665228984,0.3335356784284911,0.6306024768094189,0.4675521199869495,0.6383778272935817,0.34857273168036945,0.4603274359938752,0.46494311387935655,0.7346401957807642,0.44758503548401024,0.48540185921391926,0.6790512355793488,0.6318730765223299,0.3469173043946067,0.27325390703978164,0.399488353241467,0.42448925651131364,0.4368772865883674,0.607662869505278,0.5928003926734821,0.3990358458726902,0.5005346739107807,0.5063649352524632,0.5318960199952527,0.6241574873557298,0.5095216889766254,0.5295676613192116,0.5769432696003487
0.6238565744796633,0.45120452039626074,0.4755238594813738,0.657686718613877,0.532141069070438,0.49872062957798785,0.5724162207979245,0.5123086417976522,0.5171185010311545,0.6722217475893967,0.5116471880479603,0.6169404891541611,0.5996947534645207,0.47762871060292916,0.4251739992253449,0.6624203286549384,0.4401069849602763,0.5883307820914522,0.6910974421045313,0.578598846166654,0.44468609520542746,0.39148301526042206,0.35955967396264615,0.4116003875362677,0.39304342822415483,0.5880262546748315,0.4450401126593433,0.5023717864587128,0.33748475774918973,0.5500099699458955,0.48963534345550386,0.6422103299015666,0.4613434413200211,0.5506837089826659,0.5935256624931026
0.3511307054828091,0.7515246573853217,0.6887044853555176,0.4574946903521705,0.7442093357460091,0.642381280304597,0.4398273589643784,0.6769058460258414,0.6457342716289821,0.3405234032113153,0.5307688046903791,0.31055086527040815,0.8477452414536508,0.463444785131338,0.43566060080587865,0.28078480240202086,0.641412246018098,0.5170580906224914,0.662040512044673,0.7017499688620836,0.4257297221571207,0.4990076748617283,0.5755254930191553,0.4970357805406557,0.4896257836229198,0.3973952500185333,0.4892907179071713,0.46119100368150834,0.45571790373394583,0.4287077558310419,0.3666098797873312,0.3271153883131892,0.4293224143167211,0.509504226104698,0.3898731513901429
0.54928707160275,0.5901251114900221,0.6646699885308063,0.5649030859924845,0.7286235417554876,0.6466323404908246,0.5016944918958708,0.6873380851406086,0.4552869400620609,0.5429567963388392,0.604626314429859,0.5440650932525604,0.7751541080102957,0.502775670762367,0.42762423275783973,0.467145300971349,0.695531874387996,0.5343594316306207,0.7443315916892626,0.7756868175128634,0.6151370491027165,0.48346788864743273,0.570153168633507,0.505394616769389,0.5415450970149671,0.6671387057866275,0.5947307497190939,0.5039705705487634,0.4862010437909651,0.4297840998350434,0.4537951987450093,0.46950326027686795,0.4765034621740659,0.6797426715982047,0.5941888844696686
0.631249026118006,0.5221797608612814,0.4880801513002228,0.5950419576865552,0.5122285920077992,0.5797496170262805,0.5928581188657497,0.5016277426229939,0.4035339041991255,0.661495362007323,0.59396034125657,0.638225619361426,0.4161141049283337,0.49907475630003034,0.3807106385069287,0.6568989752444568,0.6081261632680778,0.6023523794377131,0.7272361473255958,0.5408233258800145,0.5170707621303382,0.4453678932985215,0.43228122012564785,0.5797099394820786,0.49101117191243476,0.5618258401886046,0.45962834740910247,0.58200142218906,0.4021523083519893,0.5016882454360566,0.5331042536466293,0.5425167282620424,0.4917459292900315,0.5883397665971316,0.618666322999394
0.44505943682754,0.571249767238412,0.6720856816198687,0.44769018896665197,0.6764412626850479,0.6195342442550416,0.44092982473926007,0.49016131211365255,0.5008708201820115,0.4709602539829567,0.5195149267831101,0.4546120060448995,0.5263472264082065,0.5488967332364526,0.5699776588324712,0.4310945716658811,0.7167909650752645,0.5951857350252734,0.6567036133735894,0.7562714383282025,0.5422052344033359,0.5243359442201349,0.5755347087107764,0.5410767805391875,0.6245570047819775,0.6877084420837695,0.7167410242245641,0.579305478470439,0.4380013589056748,0.5708918319095679,0.4940608631268602,0.5076078059797172,0.5497263369532437,0.6387122053652061,0.4443972235878364
0.5694814260795841,0.4908185488290629,0.5047699360404971,0.6407968754991293,0.5188394456138749,0.5042493585240354,0.5149449984264908,0.4568823963153157,0.46369579836005953,0.6235333218546822,0.47633914268853017,0.6115107098498466,0.3753960054502026,0.47318430346820195,0.5016010023429545,0.6335903063488552,0.5054765138319928,0.5608347896235907,0.6625126381318546,0.5533444620191598,0.40013154317135213,0.4104645705512516,0.4197830938623666,0.47799715568622353,0.4026438251010056,0.6106807825396771,0.4803640462184622,0.5071439426169408,0.4179747900496828,0.6257815471912971,0.5039326418492744,0.5987287297123863,0.49807288085208046,0.5766141209112755,0.5095256528811977
0.6772281981498348,0.4493836689732114,0.5725630769323637,0.5614725329777374,0.5203033998068608,0.4817513548005845,0.6165409665818488,0.5116816221406936,0.32045680053530595,0.6433979812875027,0.5171294758293545,0.6388422139487562,0.3208834903219927,0.5167051791215618,0.5302254092485168,0.7258672043475188,0.4810954728435868,0.5638724468410192,0.6923719069672177,0.659135513767119,0.45793385759852956,0.2582532096486482,0.3741552156733521,0.31230261929442604,0.47232030365459077,0.6474904762016793,0.6825455286883109,0.48833504364251645,0.4572517913746964,0.5218673665278875,0.5601942103348756,0.6434977447685416,0.5695457421409202,0.6036927295853685,0.5551396362258327
0.5532406840249222,0.5732294779311394,0.5552980036933468,0.5620141736311471,0.6715030168243347,0.6226948373410188,0.5426298673613437,0.644871827196454,0.4897763146814949,0.5669377424776149,0.5596040736921916,0.5873460957069288,0.5564849104085755,0.5491857178143329,0.4711748805577196,0.4549188144864033,0.6848386298525747,0.6543523568811943,0.7049544597252049,0.6897420315204069,0.654454499235274,0.5130062672030317,0.49111041025599533,0.5429749610964028,0.5332184846433331,0.6254136337638084,0.5355355750078878,0.5956644091529105,0.4549039798411901,0.49915259012285423,0.5062862374917569,0.4736912129502011,0.467732283997794,0.6360076161692451,0.6194499809006998
0.3742367996694864,0.6794226153434787,0.6361511306655295,0.45388556266905683,0.751157602451674,0.742758660811942,0.46296251958841145,0.6325213767589967,0.598929174944791,0.39685151566191035,0.41066276417964326,0.3891457662560325,0.5810387444291751,0.46389177169948864,0.4772857840427804,0.27486723763783005,0.6852524679696538,0.614311765189942,0.5860423353433909,0.7170162987438032,0.564861206572202,0.6852160514174478,0.4741041550506655,0.6041644934802981,0.6854176578704078,0.6058172095193929,0.6173776804872051,0.618737516577031,0.4319933527686081,0.5315504177072294,0.33125859310296474,0.4772305277873785,0.44286864425046213,0.7157133714870869,0.579818131730082
0.5471709879636105,0.5589480044726748,0.5497715650971401,0.573924118640846,0.5971900503324639,0.6143470991941653,0.5548072826866112,0.5761052167830999,0.5512713882378091,0.5784129802212309,0.503522510145756,0.5094372327689075,0.6524290818999059,0.4981025525584917,0.4367745295471546,0.5212877667343152,0.5484081521091976,0.6295035814307277,0.7109880359465262,0.5899842994374479,0.5106658718765668,0.5467070584506427,0.38132617244996064,0.5257102188492802,0.515213649835181,0.5519169697713793,0.46604014682090716,0.6117114168081008,0.428938804378487,0.5342087241410327,0.3813705406484941,0.48794716818402756,0.47778574445653654,0.6092818564214364,0.5944076128826334
0.6321447965684808,0.4282174380397024,0.406098842770845,0.6516674737710999,0.38299849457585045,0.4168165261420697,0.692990909940031,0.42337230848143187,0.4042025362550899,0.6381444529723376,0.5025097118458693,0.6594758588969472,0.4972148500263895,0.5525198718304893,0.5131498573790784,0.7356476137604652,0.40543636446923337,0.6122370733923924,0.6878559230479885,0.4874298906519781,0.4414234282042058,0.406725261690471,0.41824065917591935,0.509124782188349,0.3777799226093283,0.6388392325422939,0.4924823884770255,0.5144836748712581,0.35134439243508325,0.5668764878139549,0.5679693144065544,0.6383464750155334,0.5561911853836145,0.528954955852991,0.6179434989872065
0.746714634754487,0.4838673122231916,0.39590332288946956,0.7216142212292712,0.4966352452652567,0.49886948639837186,0.5840619616820532,0.48339030368766744,0.4096501191814412,0.7187735310616746,0.5744018965203975,0.7013825015391908,0.43799300337767716,0.43381002133172436,0.42820622808475695,0.7278177656965649,0.5445319681957895,0.6019661006371163,0.7627211666693312,0.6355530019409619,0.4614776633707099,0.4116971559024341,0.443612276502724,0.5589339101732048,0.5023227175622873,0.6086847131652477,0.44842474003111304,0.6024529866914913,0.4826704601194602,0.6405080239942187,0.5639745991192152,0.5982935656074088,0.5691124830659605,0.5736747266659091,0.599293960020279
0.6975397343804514,0.4846375892250413,0.40200581188493656,0.6794225082135623,0.37845662996757,0.3781192866130311,0.7589150037340713,0.44217662614621506,0.3275649547001737,0.7716639575730981,0.49120031474656656,0.6956851386197687,0.49366948038513736,0.442593788961036,0.5340436317229521,0.7680277908809614,0.382883088461093,0.6404468689294078,0.7111251653170625,0.38128650467025954,0.39033749589196653,0.3445734652864227,0.41955912127458483,0.3345672383033189,0.2947200749298667,0.5133418855132058,0.4316858219555072,0.4997644576188393,0.5019455495057579,0.5163343116269095,0.4888970422116571,0.5416467654077447,0.46416254281280284,0.4369303414671576,0.6598047078419672
0.6672703525258897,0.5070750440735684,0.44459007354940755,0.6165299538009537,0.517072212689852,0.49941134136242166,0.5575215744085399,0.4706501499323814,0.49554964880764923,0.6470037479067794,0.5143532237375786,0.6206656020703297,0.5258873798469698,0.45688511765817946,0.6244200759355477,0.6270999893037218,0.49424606169608953,0.7050817232833162,0.6706086754519004,0.6421927055711983,0.407625195612436,0.5039749701877327,0.5241364405366427,0.5340205550539262,0.4766379993117887,0.6569222338923717,0.46546500648138545,0.66901142368147,0.4699861832672882,0.6238746387687458,0.65677034268192,0.6981345626066822,0.5654811774934463,0.5703014296807113,0.5620788082161688
0.5268663357693303,0.5519835399432538,0.5810970779905297,0.5538571723293173,0.6222812095016681,0.614820503843132,0.48493452798006237,0.5864164871283991,0.5155169635358102,0.592090409910097,0.47294273003753,0.5427615634031661,0.74677733840783,0.4634424574575973,0.3976598873852008,0.5123100635074528,0.6045459673141264,0.6146520817103561,0.6974996519163161,0.5944340209476326,0.5036596465474885,0.5645107625313126,0.40313708113995267,0.5237454121890813,0.5200021969108596,0.537961489020137,0.4800240769171878,0.6549691555719849,0.40153960032847397,0.5193804382693706,0.4149681545095641,0.479004355883827,0.46099528314580646,0.6235019685732558,0.6069374928680561
