5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,a4b2,CB1,D1,D2,DAT,FDOPA,GABAa,H3,M1,mGluR5,MU,NET,NMDA,VAChT,SV2a
2.1626914107719823,-2.032150996902979,-0.2641676962375641,-0.3052736520767212,-0.9546973705291748,-0.1512208763324533,-0.4965181350708008,-0.15390856564044952,0.010746901522684756,-0.16638623178005219,0.18260749524499503,0.17983233251118463,-0.21808484686230906,-0.5686792731285095,-0.9506255388259888,-0.5980200000831777,-0.5182625031782894,-0.8699290045449468,-0.6296666850954092,-0.3464353084564209,-0.5794389247894287
-0.10445481413024088,-0.489757073094211,0.619941234588623,-0.29945632815361023,-0.3789888918399811,-0.3366402704410626,-0.2540585696697235,-0.18416117131710052,-0.22529603703336837,-0.4457007348537445,-0.0767262200391513,-0.08574934607351742,1.7679250795658596,-0.5298557281494141,-0.8880088329315186,-0.982133254876421,-1.3458754117897076,-0.2756648632879682,0.4679303296715712,-0.4304879605770111,0.20786680281162262
-0.028514902251486098,-0.45447175216971014,0.5146322250366211,-0.32574227452278137,-0.7223469018936157,-0.18875626789125696,-0.46956580877304077,-0.8730708360671997,0.15678586018654966,-0.4506703317165375,-0.0245693953411272,-0.10941297372818361,1.8880031257206042,-0.6854501366615295,-1.0724318027496338,-0.600219781965662,-1.2073470219363858,-0.613722058900974,0.8151711075748995,-0.39977002143859863,-0.17345984280109406
-1.3538166648954186,-0.857495213250343,-0.052628569304943085,-0.5261827707290649,-1.0511735677719116,-0.502372147175699,-1.0596975088119507,-0.7794196605682373,-0.9932924147654436,-0.5430971384048462,-0.8268162586052293,-0.7496914916978948,-0.15035590158505,-0.7445483803749084,-0.3077602982521057,-1.8686915009722505,-1.7957304246154722,-0.736139432593794,-2.340388990777231,-0.5903589129447937,-0.808921217918396
-1.0171791690317888,1.306923884773504,0.9855685234069824,-0.5231889486312866,-0.43033549189567566,-0.1965238663532947,-1.3078855276107788,-1.5316332578659058,-0.3537372873375508,-0.662899374961853,-0.3004257754692334,-0.29347200689628705,2.6508614841596745,-0.6503522396087646,-0.13160210847854614,-1.1293753610778097,-1.934010651226004,-0.8205899799241577,0.08433014316597097,-0.5580434203147888,-1.0063649415969849
-0.6171018107336305,1.6030448579439855,0.7673906683921814,-0.4185805916786194,0.1708022654056549,-0.036595712809887986,-0.6395202875137329,-1.8108717203140259,0.12539909421985848,-0.5254482626914978,-0.010145035654353816,-0.09296348347902808,2.5767327333269545,-0.6075040102005005,0.26775771379470825,-0.2378562118863915,-1.6589469700258865,-0.21743484786226858,0.6845618304452272,-0.3708961308002472,0.27278798818588257
0.17784635621656647,-0.12235740862889811,0.9787147045135498,-0.11983098089694977,0.2613140046596527,-0.36045328144613786,-0.45618948340415955,-0.18829040229320526,-0.5077834129118468,-0.2761506736278534,-0.5334932915024697,-0.34616853333500586,0.662223474777248,-0.6480030417442322,0.1837335079908371,0.37347957520267194,-0.560771705552246,-0.23670080378426364,-0.7289569976745258,-0.3552686274051666,0.1985578089952469
-0.8713866919213756,-0.1868227178134811,0.10617367923259735,-0.3591013550758362,-0.42648082971572876,-0.47035429023467895,-0.5719410181045532,-0.3882395327091217,-0.7496837342169591,-0.4307210445404053,-0.7230789951407557,-0.7466240137178088,0.21974802197812082,-0.7251296043395996,0.1886691451072693,-0.6710552964381943,-1.3772168863061822,-0.10866726770924669,-1.215741076912313,-0.44630399346351624,0.1466355323791504
-0.47383142801076344,0.13977753529265105,0.038988810032606125,-0.44142645597457886,0.19773992896080017,-0.2763409744253782,-0.6692391037940979,-1.1713309288024902,-0.36472441849574067,-0.4870932698249817,-0.37605153882649683,-0.3512956571167407,1.583820925141586,-0.6353405117988586,0.2921457290649414,-0.009799931233075177,-1.592652790798635,0.11174790390578887,0.047932822637350485,-0.45074525475502014,0.16124354302883148
0.4075220130737603,-0.08620408524322053,1.0377320051193237,-0.11674776673316956,0.41214561462402344,-0.1281367860381803,-0.2648707330226898,0.06868244707584381,-0.3359748984128825,-0.20460642874240875,-0.2101495515094148,-0.09577250812082574,0.9342849623636286,-0.11583048105239868,0.08272125571966171,0.6693357943526347,-0.4813234051690445,0.5095811358801393,0.1830764586962293,-0.09704044461250305,-0.13652288913726807
0.32338935599213103,-0.692076446527707,0.02338157594203949,-0.32715341448783875,-0.1099148616194725,0.187391269461029,0.0601835772395134,-1.2373452186584473,0.19541248050082624,-0.19733168184757233,0.2928109565798391,0.13772401067915435,0.18939946063156637,-0.49529340863227844,-0.6532403826713562,0.6543799726181145,-0.14243166009765393,0.26714068686838416,0.9411095901264244,0.11326833069324493,-1.4525980949401855
0.7571887352731342,0.7595281453080436,0.14084920287132263,-0.25087276101112366,0.7253282070159912,-0.30434718293235485,-0.06783372163772583,1.0499699115753174,-0.250576523140832,-0.1934005320072174,-0.23112697625711354,-0.08167327771588512,-0.2555354436184455,0.091465063393116,0.5741413235664368,1.6672768498566106,0.16941068148611457,1.1860476674566132,-0.2866145934698518,-0.11194654554128647,1.0628284215927124
-0.5141581768728706,0.5367796754254551,-0.6516906023025513,-0.5410208106040955,-0.261890172958374,-0.46926037045046115,0.22097338736057281,0.24104610085487366,-0.8198773039753718,-0.4074699878692627,-0.4917852231275805,-0.4646069163414646,-0.30644395162819243,-0.2746373414993286,-0.11811963468790054,-0.32012868972491465,-0.719411219547657,1.4552145281623587,-0.9663090425914321,-0.15365421772003174,-0.3244382441043854
-0.9897324794124218,-0.5361356648268508,-1.2540245056152344,-0.6748787760734558,-0.9265850186347961,-0.5198194946816227,-0.29136383533477783,-0.46731293201446533,-0.9360672690363518,-0.4998420178890228,-0.7262283582840972,-0.9146108339120927,-0.7519253887023015,-0.6280310153961182,-0.6306970119476318,-1.188237416968522,-1.098456855147261,0.8193810490288965,-1.1586863935356149,-0.27299419045448303,-0.7476327419281006
-0.6104280614192387,-0.4993546800150353,-1.0438979864120483,-0.6156956553459167,-0.6605507731437683,-0.4020619231825357,-0.2848908305168152,-0.5130090117454529,-0.6762880563765431,-0.5216777324676514,-0.5503145601406426,-0.5575312782815289,-0.5027019814171049,-0.12263844907283783,-0.3849407136440277,-0.6949386405631162,-0.6108959477547105,1.7243037463098339,-0.5839210236430601,-0.15721893310546875,-0.1971561312675476
0.8691167823964495,-0.6434330034869444,1.3025859594345093,0.004460739437490702,0.2876433730125427,-0.38095169658573663,-0.3870757520198822,0.18092235922813416,-0.22814499808186472,-0.12296546250581741,-0.2509697791401249,0.024247666647861824,0.5481911721887486,-0.5667296051979065,-0.08721684664487839,0.0017894064461213997,-0.2138310250152518,-0.24351077902828672,-0.2097163019538967,-0.40340620279312134,0.5499646067619324
-0.16989864306443414,0.1109037622464176,0.059091966599226,-0.2694132924079895,-0.3713305592536926,-0.4802699117368893,-0.17344869673252106,0.9332655072212219,-0.7153823028058686,-0.2860061824321747,-0.7172421977465245,-0.6096578266928914,-0.04714562633304871,-0.5075936317443848,0.08154808729887009,0.21067226337767486,-0.16378794659587165,0.16631271963174515,-1.4748551414238105,-0.3415403366088867,0.44046205282211304
-0.5857794769521553,-0.4084125435836634,-0.5439314246177673,-0.4426400661468506,-0.3923082649707794,-0.6130246512554498,-0.4488515257835388,-0.3317566215991974,-0.6586563110106305,-0.41500696539878845,-0.803711081352238,-0.6883080489211684,-0.5084843981469995,-0.658583402633667,-0.05473758652806282,-0.41798459345746786,-0.7845028147461044,-0.472395686446305,-1.2301302462815993,-0.46096357703208923,0.17843374609947205
0.08985074781015567,-0.19135027257181791,-1.2007733583450317,-0.5729349851608276,-0.026617441326379776,-0.5667290605137086,-0.20958563685417175,-0.2376304417848587,-0.40797213013316513,-0.3103647828102112,-0.39102435496341686,-0.3729132864497019,-0.5018823478318187,-0.6111679673194885,0.004580057691782713,-0.13553116751252448,-0.23743351746680544,0.12633854511556128,-0.15197033010494962,-0.3746596574783325,-0.046619147062301636
0.07884125797791484,-0.5075955637825298,0.01841176301240921,-0.3012334406375885,-0.018343351781368256,-0.5331247596352459,-0.44980302453041077,-0.011382127180695534,-0.3183760175990975,-0.39058518409729004,-0.5685502053293194,-0.30200653844213327,0.17206811464257288,-0.2944197654724121,0.3405369222164154,0.49029118320726656,-0.2508623276008833,-0.0745266712909759,0.22555063191699176,-0.3693711757659912,1.045189380645752
-0.682102595756165,-0.9232981220607915,-0.6525925397872925,-0.46037301421165466,-0.731727659702301,-0.5765413897222111,-0.5945560336112976,-0.3494035303592682,-0.878278639680559,-0.44060805439949036,-0.9945172650475829,-1.0525389305469062,-0.7953986721802344,-0.6104391813278198,-0.18531106412410736,-0.6998422002972496,-0.6193137684695955,-0.41681629749984395,-1.11452804118948,-0.4511497914791107,0.05315316468477249
0.12416100231223763,0.9189206220883865,0.4003143608570099,-0.3302737772464752,0.26837337017059326,-0.47275779029703086,0.2825942039489746,-0.10355370491743088,-0.45180937247429925,-0.4128025770187378,-0.3026604585596773,-0.2819798253589206,0.3460681450433435,-0.26427894830703735,-0.38830146193504333,0.3823017800511023,0.1797000692351846,0.29955686584599084,-0.23549505536392898,-0.2389356642961502,-1.3372400999069214
-0.246806752007412,0.2846388087074049,0.018986381590366364,-0.456486314535141,-0.17361213266849518,-0.5636961884795572,0.1591147929430008,-0.5195987224578857,-0.5862227967454423,-0.4901089072227478,-0.554631028438222,-0.5449428276427826,-0.050921654297258125,-0.18904264271259308,-0.7418727874755859,-0.359974761877032,-0.011385614423022597,0.22873925953567642,-0.3427001266961993,-0.30065152049064636,-1.4415147304534912
0.025704888414824042,0.27254394333217025,0.3534022569656372,-0.1931334286928177,-0.12670867145061493,-0.5027758235221983,-0.30454474687576294,0.9293635487556458,-0.6048369630565499,-0.24144282937049866,-0.6191450032718826,-0.4354879610397084,-0.478281923355105,-0.46087926626205444,0.17140302062034607,0.8841300788097171,0.017908706880835287,-0.166116461485804,-1.328306507164654,-0.3436466157436371,0.5445736050605774
2.0520974687169806,-0.561963459915034,0.1556776463985443,-0.12235017120838165,0.889033317565918,0.3348724830619578,-0.5370701551437378,1.3703988790512085,0.23629393881658564,0.39467111229896545,0.29959263573223543,0.4042456507884295,0.14253313317516036,0.5297603011131287,0.4039664566516876,0.40319821105819886,0.5487359252663226,-0.12588242525118626,0.2553847093888677,0.05317037180066109,-0.20972640812397003
1.121479232694009,0.6413978825243164,0.49503329396247864,-0.22139492630958557,1.242041826248169,-0.14358415470519043,0.10758589953184128,0.6299416422843933,0.26069030611243266,0.1745937317609787,0.3976997000829337,0.38613635924474005,0.10080572979336426,0.3313594162464142,0.24180424213409424,1.7365625977076165,0.8561952335930268,0.017951474998617715,1.254368241600485,0.03143644332885742,0.5357376337051392
0.4371112977204661,1.1661851938608014,0.6667335033416748,-0.24109290540218353,0.5636751055717468,-0.42680831107089773,0.3800937533378601,1.09471595287323,-0.3827328771951979,-0.3317648470401764,-0.572211928800669,-0.4442222237201863,0.618621071962173,-0.07147735357284546,0.26403549313545227,0.6571153143028712,0.5266034754319894,-0.009761966288664204,-0.6654763732313953,-0.33527806401252747,0.13310638070106506
0.292619626951403,0.5299564742578106,-0.21554507315158844,-0.4152919352054596,0.10541431605815887,-0.2746264895343663,0.14370237290859222,0.6324360370635986,0.09603949376852604,-0.28344404697418213,0.01921698854609353,0.3990043876437651,-0.30559558049310637,0.7384806871414185,-0.2583082616329193,0.7878932264497562,0.8086267926014169,0.2581791918135222,-0.046645698234476035,-0.029904423281550407,0.19972138106822968
-0.04849844566262093,-0.3663330057279551,-0.7006976008415222,-0.4778897762298584,0.119255430996418,-0.40994971344208375,0.028574742376804352,0.05566960200667381,-0.0584925356846961,-0.4069351553916931,0.024625552882200887,0.000923599958754765,-0.4746642892493687,-0.03819400817155838,-0.13235802948474884,0.58708820208773,-0.009327642114102237,0.553282427613049,0.18457684359073553,-0.12667852640151978,0.26470115780830383
-0.07374365606536792,0.3194719070323167,0.7464504837989807,-0.3160698115825653,-0.14569640159606934,-0.44627691262587166,0.07025224715471268,-0.11373284459114075,-0.4969035014633745,-0.43364185094833374,-0.5891063111428714,-0.49409206989722193,0.1957053694457514,0.5384169220924377,-0.1632208675146103,-0.03882940780580047,0.23592624490541012,0.6765226445497496,-0.22511038443508896,-0.23189124464988708,0.16889120638370514
0.7205284538793069,-0.13142174420691052,0.9357969760894775,-0.15951241552829742,-0.3916371464729309,-0.18042697326839313,-0.389999121427536,0.6691364645957947,0.33535623188792923,-0.181291863322258,-0.004114256347223669,-0.11715055372343934,-0.1782094357609668,0.14733390510082245,0.009257454425096512,0.1594658650467452,0.7431823798833678,-1.1121386139175022,0.2446934308087188,-0.2015904039144516,0.2547007203102112
1.7414948573235038,-1.8208162244297137,1.1574565172195435,0.2191881239414215,-0.7493378520011902,0.20546481620838905,-1.291798710823059,0.7133241891860962,-0.20565139096867954,0.09014887362718582,-0.06338005774903599,0.15645500379537255,-0.9449554506894178,-0.6121116280555725,-0.19125092029571533,-0.750364174239415,0.23995217150494313,-1.8240975628030143,-0.15606736038860933,-0.391539603471756,-0.8299226760864258
1.088370334329599,-0.5944738387918106,1.8456960916519165,0.15059371292591095,0.4857446551322937,-0.432716530208495,-0.47766822576522827,0.45808178186416626,-0.27435373842730354,0.11936306208372116,-0.3045670297066225,0.05594388981295422,-0.05794679827920419,-0.6469303965568542,0.3376242518424988,-0.10012812406705726,0.1170531236961217,-0.542837517226699,-0.6239918080769027,-0.41592687368392944,0.5526604056358337
-0.1358292829292897,0.010447321900316598,0.2579466998577118,-0.29113492369651794,0.04902016744017601,-0.5851612336470314,-0.18783889710903168,-0.07766785472631454,-0.4146567328838342,-0.32972031831741333,-0.576992251917224,-0.6194056587500009,0.43806761581996734,-0.561684787273407,0.08059292286634445,0.017407965294423764,-0.3144578240054684,-0.19206483277661154,-0.24137421085333505,-0.4210496246814728,-0.19145917892456055
0.12061771870541432,1.323205622082268,0.09207306802272797,-0.37395191192626953,0.6303802132606506,-0.46078076643397187,0.43296220898628235,0.7482540607452393,-0.31972316100737436,-0.360453724861145,-0.4271228437203106,-0.2449279995323466,0.0003540526060249662,-0.2079007476568222,0.11615326255559921,0.6151462628138517,0.30942571586917783,0.3236778297332504,-0.5049097908648306,-0.29964205622673035,-0.5242791771888733
-0.2029183415790061,0.12146869140614962,0.002841843757778406,-0.33733275532722473,0.38300377130508423,-0.4594248823966993,-0.33530306816101074,-0.49410152435302734,-0.2988331156306636,-0.41393324732780457,-0.36295611803743516,-0.1628236731271232,0.6500490165314387,-0.3084146976470947,0.4107646644115448,0.5379825560340418,-0.910687386476682,0.24955610549344603,0.35054319876324225,-0.3898572623729706,1.1555684804916382
0.08917753066282959,-0.5574496558072052,-0.003410697914659977,-0.37808752059936523,-0.5403793454170227,-0.20642294211220333,-0.21219447255134583,-0.9501073956489563,0.08268473582967949,-0.49333465099334717,0.07922559574437987,0.09546101141704631,0.33431260103124927,-0.4139227569103241,-0.7149955034255981,0.09663793998580239,-0.22684730729031813,-0.4490947844574736,-0.17137499499369557,-0.08306730538606644,-0.8888437747955322
1.1543896313813409,-0.7357037972314522,1.4904823303222656,0.13400669395923615,0.9296565651893616,-0.3200010749266385,-0.5326718091964722,1.0557719469070435,-0.13901178959786828,0.16759392619132996,-0.28037931742303274,0.23743732641429968,-0.09291033558871377,-0.4893834888935089,0.37728410959243774,0.33276642250769595,0.20489686024545653,-0.40154929006498397,-0.08431787422652401,-0.3045516908168793,0.5083665251731873
0.7004488505477614,0.1964420942381491,0.8474656343460083,-0.09541834890842438,0.9861000776290894,-0.41037618100479273,-0.1979755014181137,0.35471829771995544,-0.25968676289273523,0.0308559350669384,-0.20189666595243638,0.029140532432382623,0.14408841527116792,-0.4011748135089874,0.3903067111968994,0.6182049479802875,-0.02594933244832418,0.14567947045612079,0.35642097656127175,-0.246427983045578,0.4515939950942993
0.28344339250170497,0.12127317963213087,1.0146268606185913,-0.04898593947291374,0.5767505168914795,-0.3747417394484194,-0.2318902611732483,0.4669170677661896,-0.4743305497081903,-0.12074369192123413,-0.44372762642657226,-0.23044601747223703,0.20523487265619353,-0.3647029399871826,0.403241366147995,0.8509026912966725,-0.17428092787672766,-0.041624570347386015,-0.5708009886690053,-0.322855681180954,0.8014567494392395
-0.45712775205830297,-0.2601601678807674,0.6734362840652466,-0.09777871519327164,-0.3324735164642334,-0.5189999226779672,-0.5331040620803833,0.5772517323493958,-0.678537962581088,-0.3051041066646576,-0.8918092018801304,-0.7718979181988107,-0.23232414688207406,-0.6802845001220703,-0.06396527588367462,0.4066652331236968,-0.37504786125187756,-0.8824281161413489,-1.5554028305613445,-0.42192426323890686,0.2649887502193451
1.053235921312935,0.3329647594873178,0.7233288884162903,-0.19126181304454803,0.6336897611618042,0.0260357104582514,-0.17389816045761108,0.6740038990974426,0.24189784892487887,0.05335275083780289,0.1446546706826904,0.16344145090407494,0.029082915475601257,0.33477267622947693,0.026085680350661278,0.7521571698212463,0.7310508727168542,-0.541758312197186,0.368699650773509,-0.20823787152767181,0.09931943565607071
-0.08993874743185974,0.7292720391193381,1.1046777963638306,-0.17427772283554077,0.617525577545166,-0.3751937165065072,0.32116690278053284,1.1313053369522095,-0.3357545400582761,-0.3023625910282135,-0.5238442851784124,-0.40895659567780723,-0.5985506830561512,-0.031662095338106155,0.36950767040252686,0.3693988427547613,0.0740055001324888,0.142292169738749,-0.8656574827946332,-0.3179439604282379,0.5442172884941101
0.9321728869076517,0.5166861734402167,0.0899830237030983,-0.33847904205322266,0.6287956833839417,-0.28239027645029324,-0.17201702296733856,1.1498775482177734,0.364949936148982,-0.2241664081811905,-0.0379806037049844,0.3478519736291629,0.49566109809885184,0.8021729588508606,0.16436560451984406,1.1615557808998729,0.8780374884786211,-0.222650166603486,0.25852671504900043,-0.22061198949813843,0.9924007654190063
0.4151534668449446,0.679322705191124,0.8766895532608032,-0.1916579306125641,-0.1198076531291008,-0.37639111825302585,0.08960094302892685,0.9779468178749084,-0.11474095467652881,-0.3360298275947571,-0.7710278520988435,-1.0326932598888188,0.05765829746037159,-0.2499946653842926,0.17955246567726135,-0.010412774899142791,0.27559015922262975,-0.6675198749895637,-1.5214512863182101,-0.3438684046268463,0.3653091788291931
0.08130644447515681,0.3892835350393172,1.253575325012207,-0.17085933685302734,0.2012999951839447,-0.47077185640006436,0.10720716416835785,0.5365546941757202,-0.6237548486432065,-0.37387582659721375,-0.8411249011082311,-0.9203988518821195,-0.1189488958046952,0.2356850504875183,0.15468715131282806,0.016621668164130368,0.21071201846285814,-0.720533734491786,-1.1253084573738845,-0.46979162096977234,0.4028981924057007
-0.4809835122768815,0.49069174294197937,0.6174346208572388,-0.3216792643070221,0.3904080390930176,-0.5468266092312223,0.5052077174186707,0.45824936032295227,-0.8100757976708471,-0.43337035179138184,-0.7793990921018946,-0.8136768660191624,-0.311358606286205,0.04790442809462547,0.12476902455091476,-0.15251116557001096,-0.10292412523772383,-0.1397036461789296,-2.0119117119367544,-0.42757314443588257,0.21094445884227753
0.006079672012295677,0.6767101814164637,0.293694406747818,-0.3854316473007202,0.2769998610019684,-0.5803898580122494,0.23519794642925262,-0.0543576255440712,-0.4880982838165296,-0.43952909111976624,-0.5294107426257854,-0.5642140963238621,0.23978275544020766,-0.05546684190630913,-0.2662973701953888,0.014002959043350156,0.3119520634019173,-0.38839945581585816,-0.19718907475178316,-0.4142149090766907,-0.7503151893615723
-0.23582131475910686,-0.3103698246582931,0.44881686568260193,-0.24932031333446503,-0.4479544758796692,-0.21170845766935392,-0.786881148815155,-1.2839933633804321,0.2870473147407923,-0.5088396668434143,-0.018471610687032253,-0.11531696588885644,0.6794367153855995,-0.38076770305633545,-0.24930743873119354,-0.19575988313310325,-0.9029873481857119,-0.7874752608029392,0.8573899893379138,-0.3655771017074585,0.2550313472747803
0.2656987845329893,0.24709009846323113,0.49387556314468384,-0.2414887249469757,0.9935088157653809,-0.3170436296776802,0.03301258757710457,0.08727222681045532,0.3379858155027687,-0.3711284101009369,0.02243299173254165,0.16971409012730704,0.9323318269706031,0.004803007002919912,0.6379966735839844,1.3236104340727461,-0.17052523958749574,0.2985917843627924,1.045147834314091,-0.23382391035556793,1.4774749279022217
1.8754353427646586,-1.6544917313509082,-0.9999406933784485,-0.47481563687324524,-0.39486613869667053,-0.3413734912460536,-0.38921234011650085,0.17177243530750275,0.041233689418421225,-0.043470390141010284,0.07227248017432876,0.3160581715476975,-1.1998348515305992,-0.4995878040790558,-0.6167227029800415,-0.609753131028832,-0.41942520152263596,-0.8212131519024795,-0.6335964749318587,-0.37253591418266296,0.1376507431268692
0.11368263739221243,-0.4282309670616117,0.23804742097854614,-0.3497854471206665,-0.0027517364360392094,-0.3811093938604601,-0.07891204953193665,-0.20379354059696198,-0.012592741484885884,-0.2881183922290802,-0.02036932569342891,-0.12124660599772544,1.444934350954333,-0.4121209979057312,-0.41111674904823303,-0.5362642442492505,-1.025873355196361,-0.01984269365531635,0.6312343478867013,-0.40577900409698486,0.8952651023864746
0.6341976929898248,-0.321350598981062,0.8548607230186462,-0.1439070999622345,-0.0914105549454689,-0.43394431767702235,-0.579284131526947,-0.1055278405547142,-0.2776586627186696,-0.1213284581899643,-0.235619238709803,-0.06786075591493693,0.39326472588963807,-0.5831432938575745,0.29987820982933044,-0.03308936451544022,-0.43675112788221043,-0.09953378215972745,-0.344181422672509,-0.4074782133102417,0.4636692702770233
-1.201386034058739,0.12798480355116848,0.18395742774009705,-0.534616231918335,-1.227443814277649,-0.45374609513145026,-1.0725369453430176,-1.2031669616699219,-0.8244701031370912,-0.5561653971672058,-0.6400920612624513,-0.6135454983707785,0.2328320174002892,-0.750105082988739,-0.0796656534075737,-1.651291733635885,-1.8612501911279125,-0.7491269515561124,-1.5626454356706068,-0.5320925116539001,-0.5128770470619202
-0.7034926889351147,2.6526884685147074,1.4055458307266235,-0.40038537979125977,0.5093430280685425,-0.001449010530565094,-0.530130922794342,-1.8185832500457764,0.1355484170371041,-0.5371506214141846,-0.06489722736037314,-0.0075168019320133676,3.8201394402926714,-0.4703662693500519,0.6189910173416138,-0.2865232634288465,-1.9017233439554435,0.011120950164264025,0.840634529744414,-0.40974944829940796,0.6878415942192078
-0.25456959902658105,-0.5643288248729438,0.0002457450027577579,-0.454028844833374,-0.4137796461582184,-0.13993013391488723,-0.5206648111343384,-1.5754529237747192,-0.12987308035651418,-0.507725179195404,-0.05787066566816318,-0.16904940839350538,1.171568105639789,-0.5596262812614441,-0.5668786764144897,-0.6242988751405367,-1.4162922632240056,-0.6737754470337296,0.2011542847757523,-0.43011870980262756,-0.2789648175239563
-0.3369003642223889,0.3102607048040943,0.5024229288101196,-0.24140921235084534,-0.5908353924751282,-0.4616929212171142,-0.4881975054740906,-0.6006061434745789,-0.6101842790158891,-0.38605189323425293,-0.4889237378724604,-0.516918449201378,0.7118565080930416,-0.6538911461830139,0.3902370035648346,-0.24193952222960216,-1.1657739753116598,-0.15202232443871636,-0.553378991238873,-0.402866929769516,0.2409261167049408
